time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,3.61293408225,-2.11126010371,21.6161887626,6.15855034945,6.09459677208,0.0,2.85322443025,-2.04827329016,5.27049255854,-0.0114051542276,-0.123904213805,0.0,419.66306382058457,419.0534211498843,419.1085504607843,419.6172288394511
3.780000000000003,3.78865094023,-2.23724684847,21.9387728709,6.15799028531,6.08670954396,0.0,3.00460621393,-2.15121041432,5.4807981804,-0.0054849001309,-0.154158796778,0.0,507.86494328409304,505.67570337651745,506.3793854889067,506.8052843058033
3.840000000000003,3.97272562368,-2.36885503965,22.2694108178,6.15830779961,6.07738114796,0.0,3.13195813428,-2.23567491164,5.53971239974,0.0210007087423,-0.158237318657,0.0,465.287662696358,464.94648348273785,463.4319413013081,465.5094999754121
3.900000000000003,4.1649461872,-2.50571968913,22.6050998647,6.15944662763,6.06787750383,0.0,3.27615460689,-2.32627294583,5.64885843602,0.0145987306475,-0.158709010888,0.0,481.8040496085679,481.74671465996045,481.83558761609925,481.35118074847026
3.960000000000003,4.36533312302,-2.64762463335,22.9442502868,6.16026696603,6.05797201218,0.0,3.40414978774,-2.40380665034,5.65564988627,0.0117519747662,-0.182584904114,0.0,452.76926052244323,450.8176733269799,452.61753512954283,452.38819823673435
4.020000000000002,4.57322891859,-2.79399083297,23.2822895816,6.16060218097,6.04695704841,0.0,3.52654162607,-2.47504173473,5.61205342106,-0.0110931015433,-0.18565369895,0.0,436.7171541787239,436.4277112787716,438.083357286736,436.1791300359151
4.080000000000001,4.78924965504,-2.94494336828,23.6201668513,6.1597465549,6.03698267468,0.0,3.67492953989,-2.55673254434,5.64971395769,-0.0214968597822,-0.142774275051,0.0,461.7382373624098,465.082571410015,464.54731557577884,463.7307298092712
4.14,5.01400187008,-3.10065370596,23.9589192326,6.15899928424,6.02852991786,0.0,3.81740105744,-2.6336893435,5.64153596423,0.00129923591495,-0.137339629455,0.0,450.9627977064138,451.38352727760986,449.5144681298793,451.3585101666854
4.199999999999998,5.24713122093,-3.26085397547,24.2959922557,6.15898054301,6.0204050723,0.0,3.95414013916,-2.70634792397,5.59398884928,-0.00374812077082,-0.131820922367,0.0,438.41431945721166,438.85552036859536,439.402025748607,438.98329690576816
4.259999999999997,5.48989112974,-3.42602335165,24.6349853198,6.15828843757,6.01235080422,0.0,4.13832138885,-2.79924236505,5.70452388279,-0.0355212143611,-0.139565744659,0.0,489.3368291668282,488.7449687405712,490.9715623380513,488.60807434529755
4.319999999999996,5.7416496739,-3.59580756582,24.972722958,6.15585042501,6.00414893908,0.0,4.2542192328,-2.86047648025,5.5537175831,-0.0535692441214,-0.131508800451,0.0,405.91691708486417,406.6202693404728,407.36667981641193,405.7479947729985
4.379999999999995,6.00245230767,-3.77019434929,25.3082702306,6.15244508856,5.99598315297,0.0,4.43963362063,-2.9526490022,5.6300155383,-0.0640389354,-0.147351451153,0.0,480.80170105464407,479.5838221873031,482.6723654523713,481.8794390882286
4.439999999999993,6.27373843941,-3.94983783172,25.6457055512,6.14908856712,5.98734210583,0.0,4.60376417836,-3.03574316904,5.61715415336,-0.0433283212117,-0.138074069428,0.0,454.88378530491786,455.6074149933936,455.1730104597573,456.8256918951158
4.499999999999992,6.55499597906,-4.13452494847,25.9823042109,6.14726958893,5.97885155803,0.0,4.77196912543,-3.12065890581,5.60215848071,-0.0123127430173,-0.149448541336,0.0,457.11473377217277,456.18899996550914,454.82031380828397,457.2978091069268
4.559999999999991,6.84760827335,-4.32482775452,26.3215165771,6.14766046944,5.96985395946,0.0,4.98221776059,-3.22265797914,5.70348738933,0.0295597300753,-0.151001668602,0.0,494.57329252656217,494.4402112673242,492.23829866824053,495.3279883402795
4.6199999999999894,7.15227060572,-4.52094315853,26.6645357717,6.14922398905,5.96115782353,0.0,5.17365630812,-3.31433846478,5.72956914367,0.0179305431545,-0.134960596227,0.0,473.0430846396002,474.25864310627344,474.4681277256339,473.5743171416615
4.679999999999988,7.46738120078,-4.72208006869,27.0056139596,6.1499345763,5.95312234988,0.0,5.33050862992,-3.39023336588,5.63957721026,-0.00453911508574,-0.131931191044,0.0,438.05614652865205,438.2912544167816,438.1246929628285,436.251849205683
4.739999999999987,7.79184450477,-4.92771980134,27.3408237779,6.1495717915,5.94520741413,0.0,5.4853973624,-3.46452995336,5.53401775935,-0.00924573314382,-0.131884457096,0.0,433.0557964466356,433.04324085488054,432.4510486156778,432.054387748167
4.799999999999986,8.12639601165,-5.13810527248,27.6716568443,6.14905364107,5.93744006559,0.0,5.66668400034,-3.54838456966,5.49321087117,-0.0074431111599,-0.124998513109,0.0,454.5932959238601,455.1299486293494,454.6857411506282,454.83029800434605
4.859999999999984,8.47125625482,-5.35329897282,27.9981840691,6.14827553243,5.93003573101,0.0,5.82904798392,-3.62486316139,5.39091307042,-0.0273068565685,-0.120399082703,0.0,434.87770708036106,435.2487471621664,436.06142294737094,434.398471794368
4.919999999999983,8.82621712387,-5.57321459644,28.3193039491,6.14721443222,5.92268406795,0.0,6.00330531587,-3.705811814,5.31276419094,-0.00326092657976,-0.127161576144,0.0,443.81964532927,443.25042825617686,443.03612938300313,445.00940839555005
4.979999999999982,9.19108142578,-5.79778942748,28.6340514292,6.1480486166,5.91531951713,0.0,6.15924579946,-3.78011098394,5.17890794263,0.035628128834,-0.11512066453,0.0,424.8781547862872,425.8950845341324,422.98134893382667,426.3183725977999
5.0399999999999805,9.56605648381,-6.02706772092,28.9425219618,6.14975643007,5.90866952617,0.0,6.34018172268,-3.86243875439,5.10319297287,0.00758226148985,-0.103408373954,0.0,443.46026345095896,444.4106185383406,447.3750137166478,445.08507742987126
